id,sku,name,manufacturer,model,category,price_brl,power_w,efficiency,voltage_v,current_a,image_path,source,availability,description,image_tier,specs_count
"neosolar_posts_24170","24170","https://portal.zydon.com.br/api/files/520837c6-2dd9-4b65-9d16-e970fe21abda/content?ingress=portalb2b.neosolar.com.br","Neosolar","","posts","17148","","","","21","/static/images-catálogo_distribuidores/NEOSOLAR-KITS/NEOSOLAR_KITS_24170.jpg","","true","https://portal.zydon.com.br/api/files/520837c6-2dd9-4b65-9d16-e970fe21abda/content?ingress=portalb2b.neosolar.com.br","high","1"
"neosolar_posts_24171","24171","https://portal.zydon.com.br/api/files/1339335a-04cf-4569-9f2d-e907c365ebbb/content?ingress=portalb2b.neosolar.com.br","Neosolar","","posts","16357","","","","1339335","/static/images-catálogo_distribuidores/NEOSOLAR-KITS/NEOSOLAR_KITS_24171.jpg","","true","https://portal.zydon.com.br/api/files/1339335a-04cf-4569-9f2d-e907c365ebbb/content?ingress=portalb2b.neosolar.com.br","high","1"
"neosolar_posts_24173","24173","https://portal.zydon.com.br/api/files/fe9344fd-2d1d-401a-a5cc-28a25da7f9ba/content?ingress=portalb2b.neosolar.com.br","Neosolar","","posts","9166","","","","401","/static/images-catálogo_distribuidores/NEOSOLAR-KITS/NEOSOLAR_KITS_24173.jpg","","true","https://portal.zydon.com.br/api/files/fe9344fd-2d1d-401a-a5cc-28a25da7f9ba/content?ingress=portalb2b.neosolar.com.br","high","1"
"neosolar_posts_24175","24175","https://portal.zydon.com.br/api/files/ac4fca83-7e8a-41e8-889a-30a85bd982ee/content?ingress=portalb2b.neosolar.com.br","Neosolar","","posts","7901","","","","8","/static/images-catálogo_distribuidores/NEOSOLAR-KITS/NEOSOLAR_KITS_24175.jpg","","true","https://portal.zydon.com.br/api/files/ac4fca83-7e8a-41e8-889a-30a85bd982ee/content?ingress=portalb2b.neosolar.com.br","high","1"
"neosolar_posts_24172","24172","https://portal.zydon.com.br/api/files/c4f7b148-006e-438f-89a3-47c176719796/content?ingress=portalb2b.neosolar.com.br","Neosolar","","posts","15804","","","","89","/static/images-catálogo_distribuidores/NEOSOLAR-KITS/NEOSOLAR_KITS_24172.jpg","","true","https://portal.zydon.com.br/api/files/c4f7b148-006e-438f-89a3-47c176719796/content?ingress=portalb2b.neosolar.com.br","high","1"
"neosolar_posts_24174","24174","https://portal.zydon.com.br/api/files/fd1bc14b-b5ed-4f4e-a099-ad4a74076913/content?ingress=portalb2b.neosolar.com.br","Neosolar","","posts","8217","","","","4","/static/images-catálogo_distribuidores/NEOSOLAR-KITS/NEOSOLAR_KITS_24174.jpg","","true","https://portal.zydon.com.br/api/files/fd1bc14b-b5ed-4f4e-a099-ad4a74076913/content?ingress=portalb2b.neosolar.com.br","high","1"
