ng-star-inserted src,topo,topo 2,mt-2,ng-star-inserted,mt-2 2,ng-star-inserted 2,m-0 href,text-center 2,text-center 3,text-center 4,text-left 6,text-center 6,text-left 7,text-center 7,text-left 8,text-center 8,text-left 9,text-center 9
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/ec9c53d9-bb72-47d5-bdb8-051c63cceef7.webp?t=1758223210,"KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - MICROINVERSOR TSUNESS 3KW - 3,42 kWp - Fibrocimento - CD ESPÍRITO SANTO","R$5.237,16","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO",Quantidade: 6,MICROINVERSOR TSUNESS 3KW (TSOL-MX3000D) MONOFÁSICO 220V (3 MLPE),Quantidade: 1,https://app.fotus.com.br/#collapse34,6,1,1,KIT FIXAÇÃO P/ MICROINVERSOR | PERFIL ALUMÍNIO/SOLAR GROUP/PRATYC,2,KIT TELHADO FIBROCIMENTO | SOLAR GROUP | FIXAÇÃO LATERAL | 4 MÓDULOS (4.8M),2,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | SOLAR GROUP | 2.4M | FIXAÇÃO LATERAL,6,CONECTOR | FEMEA/MACHO | TIPO MC4,12
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/ae556444-22f4-44a4-afab-211f1d7952d9.webp?t=1758131248,"KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - INVERSOR SOLPLANET ASW3000 - 3,99 kWp - Mini Trilho - CD ESPÍRITO SANTO","R$5.238,07","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO",Quantidade: 7,INVERSOR SOLPLANET ASW 3KW (S-G2) MONOFÁSICO 220V (2 MPPT) C/AFCI,Quantidade: 1,https://app.fotus.com.br/#collapse35,7,1,1,KIT TELHADO MINITRILHO | SOLAR GROUP | 4 MÓDULOS,2,TRILHO ALUMÍNIO P/ TELHADO METÁLICO MINITRILHO | SOLAR GROUP | 0.5M,20,CONECTOR | FEMEA/MACHO | TIPO MC4,4,,
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/5afb32ba-8425-4e1f-8c47-b08107915d76.webp?t=1758219517,"KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - MICROINVERSOR DEYE 2.25KW - 3,42 kWp - Cerâmico - CD ESPÍRITO SANTO","R$5.273,32","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO",Quantidade: 6,MICROINVERSOR DEYE 2.25KW (SUN-M225G4-EU-Q0-I) MONOFÁSICO 220V (4 MLPE),Quantidade: 2,https://app.fotus.com.br/#collapse36,6,2,1,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | CCM | 2.40M,6,KIT TELHADO CERAMICO | CCM | 4 MÓDULOS (4.8M),2,KIT FIXAÇÃO P/ MICROINVERSOR | CCM,2,CONECTOR | FEMEA/MACHO | TIPO MC4,12
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/72581997-ea3b-4203-a6ca-01be49da3a09.webp?t=1758217739,"KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - MICROINVERSOR TSUNESS2250W - 3,42 kWp - Mini Trilho - CD ESPÍRITO SANTO","R$5.412,23","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO",Quantidade: 6,MICROINVERSOR TSUNESS 2.25KW (TSOL-MX2250) MONOFÁSICO 220V (4 MLPE),Quantidade: 2,https://app.fotus.com.br/#collapse37,6,2,1,KIT FIXAÇÃO P/ MICROINVERSOR | CCM,2,KIT TELHADO MINITRILHO ALTO 10cm | CCM | 4 MÓDULOS,2,CONECTOR | FEMEA/MACHO | TIPO MC4,12,,
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/1ad035bc-eef1-437e-a020-9d5c7e4a0240.webp?t=1759521688,"KP04 - ASTRONERGY | TIER 1 | 600W N-TYPE BIFACIAL (22,2% EF.) - MICROINVERSOR DEYE 2.25KW - 3,60 kWp - Mini Trilho - CD ESPÍRITO SANTO","R$5.419,22","ASTRONERGY | TIER 1 | 600W N-TYPE BIFACIAL (22,2% EF.)",Quantidade: 6,MICROINVERSOR DEYE 2.25KW (SUN-M225G4-EU-Q0-I) MONOFÁSICO 220V (4 MLPE),Quantidade: 2,https://app.fotus.com.br/#collapse38,6,2,1,KIT FIXAÇÃO P/ MICROINVERSOR | CCM,2,KIT TELHADO MINITRILHO ALTO 10cm | CCM | 4 MÓDULOS,2,CONECTOR | FEMEA/MACHO | TIPO MC4,12,,
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/eb565501-f17f-4315-9e84-67e1f5c6c93c.webp?t=1758133266,"KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - INVERSOR AUXSOL 3KW MONO 220 - 3,99 kWp - Cerâmico - CD ESPÍRITO SANTO","R$5.474,77","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO",Quantidade: 7,INVERSOR AUXSOL 3KW (SL) MONOFÁSICO 220V (1 MPPT) C/ AFCI,Quantidade: 1,https://app.fotus.com.br/#collapse39,7,1,1,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | CCM | 2.40M,7,KIT TELHADO CERAMICO | CCM | 4 MÓDULOS (4.8M),2,CONECTOR | FEMEA/MACHO | TIPO MC4,2,,
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/c2cae68d-6aad-417c-ace8-8230892ee2db.webp?t=1758219518,"KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - MICROINVERSOR DEYE 2.25KW - 3,42 kWp - Fibrocimento - CD ESPÍRITO SANTO","R$5.308,26","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO",Quantidade: 6,MICROINVERSOR DEYE 2.25KW (SUN-M225G4-EU-Q0-I) MONOFÁSICO 220V (4 MLPE),Quantidade: 2,https://app.fotus.com.br/#collapse40,6,2,1,KIT FIXAÇÃO P/ MICROINVERSOR | PERFIL ALUMÍNIO/SOLAR GROUP/PRATYC,2,KIT TELHADO FIBROCIMENTO | SOLAR GROUP | FIXAÇÃO LATERAL | 4 MÓDULOS (4.8M),2,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | SOLAR GROUP | 2.4M | FIXAÇÃO LATERAL,6,CONECTOR | FEMEA/MACHO | TIPO MC4,12
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/f2b2e8b6-70fe-454e-93de-f25ec7fe3d0f.webp?t=1758133269,"KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - INVERSOR AUXSOL 3KW MONO 220 - 3,99 kWp - Fibrocimento - CD ESPÍRITO SANTO","R$5.499,38","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO",Quantidade: 7,INVERSOR AUXSOL 3KW (SL) MONOFÁSICO 220V (1 MPPT) C/ AFCI,Quantidade: 1,https://app.fotus.com.br/#collapse41,7,1,1,KIT TELHADO FIBROCIMENTO | SOLAR GROUP | FIXAÇÃO LATERAL | 4 MÓDULOS (4.8M),2,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | SOLAR GROUP | 2.4M | FIXAÇÃO LATERAL,7,CONECTOR | FEMEA/MACHO | TIPO MC4,2,,
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/50ef2559-57d8-4f1e-a4a3-591119058d60.webp?t=1758217741,"KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - MICROINVERSOR TSUNESS2250W - 3,42 kWp - Cerâmico - CD ESPÍRITO SANTO","R$5.508,23","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO",Quantidade: 6,MICROINVERSOR TSUNESS 2.25KW (TSOL-MX2250) MONOFÁSICO 220V (4 MLPE),Quantidade: 2,https://app.fotus.com.br/#collapse42,6,2,1,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | CCM | 2.40M,6,KIT TELHADO CERAMICO | CCM | 4 MÓDULOS (4.8M),2,KIT FIXAÇÃO P/ MICROINVERSOR | CCM,2,CONECTOR | FEMEA/MACHO | TIPO MC4,12
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/e207e433-90d9-4079-bf4f-0a043fba5b72.webp?t=1759521690,"KP04 - ASTRONERGY | TIER 1 | 600W N-TYPE BIFACIAL (22,2% EF.) - MICROINVERSOR DEYE 2.25KW - 3,60 kWp - Cerâmico - CD ESPÍRITO SANTO","R$5.515,24","ASTRONERGY | TIER 1 | 600W N-TYPE BIFACIAL (22,2% EF.)",Quantidade: 6,MICROINVERSOR DEYE 2.25KW (SUN-M225G4-EU-Q0-I) MONOFÁSICO 220V (4 MLPE),Quantidade: 2,https://app.fotus.com.br/#collapse43,6,2,1,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | CCM | 2.40M,6,KIT TELHADO CERAMICO | CCM | 4 MÓDULOS (4.8M),2,KIT FIXAÇÃO P/ MICROINVERSOR | CCM,2,CONECTOR | FEMEA/MACHO | TIPO MC4,12
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/c07c88c8-eb28-48dd-9ecc-6092f6a2949b.webp?t=1758217742,"KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - MICROINVERSOR TSUNESS2250W - 3,42 kWp - Fibrocimento - CD ESPÍRITO SANTO","R$5.543,17","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO",Quantidade: 6,MICROINVERSOR TSUNESS 2.25KW (TSOL-MX2250) MONOFÁSICO 220V (4 MLPE),Quantidade: 2,https://app.fotus.com.br/#collapse44,6,2,1,KIT FIXAÇÃO P/ MICROINVERSOR | PERFIL ALUMÍNIO/SOLAR GROUP/PRATYC,2,KIT TELHADO FIBROCIMENTO | SOLAR GROUP | FIXAÇÃO LATERAL | 4 MÓDULOS (4.8M),2,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | SOLAR GROUP | 2.4M | FIXAÇÃO LATERAL,6,CONECTOR | FEMEA/MACHO | TIPO MC4,12
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/907594da-dba9-4a13-b0ab-96aa59dd1748.webp?t=1759521692,"KP04 - ASTRONERGY | TIER 1 | 600W N-TYPE BIFACIAL (22,2% EF.) - MICROINVERSOR DEYE 2.25KW - 3,60 kWp - Fibrocimento - CD ESPÍRITO SANTO","R$5.550,18","ASTRONERGY | TIER 1 | 600W N-TYPE BIFACIAL (22,2% EF.)",Quantidade: 6,MICROINVERSOR DEYE 2.25KW (SUN-M225G4-EU-Q0-I) MONOFÁSICO 220V (4 MLPE),Quantidade: 2,https://app.fotus.com.br/#collapse45,6,2,1,KIT FIXAÇÃO P/ MICROINVERSOR | PERFIL ALUMÍNIO/SOLAR GROUP/PRATYC,2,KIT TELHADO FIBROCIMENTO | SOLAR GROUP | FIXAÇÃO LATERAL | 4 MÓDULOS (4.8M),2,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | SOLAR GROUP | 2.4M | FIXAÇÃO LATERAL,6,CONECTOR | FEMEA/MACHO | TIPO MC4,12
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/e61d5c16-3da1-4a96-842f-47d41fa92ac6.webp?t=1758131246,"KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - INVERSOR SOLPLANET ASW3000 - 3,99 kWp - Cerâmico - CD ESPÍRITO SANTO","R$5.564,54","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO",Quantidade: 7,INVERSOR SOLPLANET ASW 3KW (S-G2) MONOFÁSICO 220V (2 MPPT),Quantidade: 1,https://app.fotus.com.br/#collapse46,7,1,1,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | CCM | 2.40M,7,KIT TELHADO CERAMICO | CCM | 4 MÓDULOS (4.8M),2,CONECTOR | FEMEA/MACHO | TIPO MC4,4,,
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/fcd5d4e7-0599-4a24-8b41-8038c588108b.webp?t=1758131249,"KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - INVERSOR SOLPLANET ASW3000 - 3,99 kWp - Fibrocimento - CD ESPÍRITO SANTO","R$5.589,15","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO",Quantidade: 7,INVERSOR SOLPLANET ASW 3KW (S-G2) MONOFÁSICO 220V (2 MPPT) C/AFCI,Quantidade: 1,https://app.fotus.com.br/#collapse47,7,1,1,KIT TELHADO FIBROCIMENTO | SOLAR GROUP | FIXAÇÃO LATERAL | 4 MÓDULOS (4.8M),2,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | SOLAR GROUP | 2.4M | FIXAÇÃO LATERAL,7,CONECTOR | FEMEA/MACHO | TIPO MC4,4,,
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/a2aa24c3-b9b1-4858-bef6-d96ea821ec27.webp?t=1758136412,"KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - INVERSOR GOODWE GW3300 (XS-30) MONOFASICO 220V (1 MPPT) c/ AFCI - 4,56 kWp - Mini Trilho - CD ESPÍRITO SANTO","R$5.813,54","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO",Quantidade: 8,INVERSOR GOODWE GW3300 (XS-30) MONOFASICO 220V (1 MPPT) c/ AFCI,Quantidade: 1,https://app.fotus.com.br/#collapse48,8,1,1,KIT TELHADO MINITRILHO | SOLAR GROUP | 4 MÓDULOS,2,TRILHO ALUMÍNIO P/ TELHADO METÁLICO MINITRILHO | SOLAR GROUP | 0.5M,20,CONECTOR | FEMEA/MACHO | TIPO MC4,2,,
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/d42b0218-bce2-496e-a045-6e5bede101cf.webp?t=1758132562,"KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - INVERSOR SOLIS 3KW S6 (GR1P-M)  - 3,99 kWp - Mini Trilho - CD ESPÍRITO SANTO","R$5.825,18","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO",Quantidade: 7,INVERSOR SOLIS 3KW (S6-GR1P-M) MONOFÁSICO 220V ( 1 MPPT),Quantidade: 1,https://app.fotus.com.br/#collapse49,7,1,1,KIT TELHADO MINITRILHO | SOLAR GROUP | 4 MÓDULOS,2,TRILHO ALUMÍNIO P/ TELHADO METÁLICO MINITRILHO | SOLAR GROUP | 0.5M,20,CONECTOR | FEMEA/MACHO | TIPO MC4,2,,
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/7e7b0a0d-b9d5-4f7b-8f4e-6bbbe1ab57d7.webp?t=1758219629,"KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - MICROINVERSOR DEYE 2.25KW - 4,56 kWp - Mini Trilho - CD ESPÍRITO SANTO","R$6.045,08","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO",Quantidade: 8,MICROINVERSOR DEYE 2.25KW (SUN-M225G4-EU-Q0-I) MONOFÁSICO 220V (4 MLPE),Quantidade: 2,https://app.fotus.com.br/#collapse50,8,2,1,KIT FIXAÇÃO P/ MICROINVERSOR | CCM,2,KIT TELHADO MINITRILHO ALTO 10cm | CCM | 4 MÓDULOS,2,CONECTOR | FEMEA/MACHO | TIPO MC4,16,,
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/96118bd9-1ddd-4de1-8aef-6c88f00fadb8.webp?t=1758133492,"KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - INVERSOR AUXSOL 3KW MONO 220 - 5,13 kWp - Mini Trilho - CD ESPÍRITO SANTO","R$6.147,26","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO",Quantidade: 9,INVERSOR AUXSOL 3KW (SL) MONOFÁSICO 220V (1 MPPT) C/ AFCI,Quantidade: 1,https://app.fotus.com.br/#collapse51,9,1,1,KIT TELHADO MINITRILHO | SOLAR GROUP | 4 MÓDULOS,3,TRILHO ALUMÍNIO P/ TELHADO METÁLICO MINITRILHO | SOLAR GROUP | 0.5M,30,CONECTOR | FEMEA/MACHO | TIPO MC4,2,,
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/548557cb-6477-4858-bc52-9b74af4d4800.webp?t=1758132560,"KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - INVERSOR SOLIS 3KW S6 (GR1P-M)  - 3,99 kWp - Cerâmico - CD ESPÍRITO SANTO","R$6.151,56","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO",Quantidade: 7,INVERSOR SOLIS 3KW (S6-GR1P-M) MONOFÁSICO 220V ( 1 MPPT),Quantidade: 1,https://app.fotus.com.br/#collapse52,7,1,1,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | CCM | 2.40M,7,KIT TELHADO CERAMICO | CCM | 4 MÓDULOS (4.8M),2,CONECTOR | FEMEA/MACHO | TIPO MC4,2,,
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/db7c5384-f94d-44d5-969a-b1b05b756741.webp?t=1758132564,"KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - INVERSOR SOLIS 3KW S6 (GR1P-M)  - 3,99 kWp - Fibrocimento - CD ESPÍRITO SANTO","R$6.176,19","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO",Quantidade: 7,INVERSOR SOLIS 3KW (S6-GR1P-M) MONOFÁSICO 220V ( 1 MPPT),Quantidade: 1,https://app.fotus.com.br/#collapse53,7,1,1,KIT TELHADO FIBROCIMENTO | SOLAR GROUP | FIXAÇÃO LATERAL | 4 MÓDULOS (4.8M),2,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | SOLAR GROUP | 2.4M | FIXAÇÃO LATERAL,7,CONECTOR | FEMEA/MACHO | TIPO MC4,2,,
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/45c82c3b-ed9a-4efa-91ed-d9f640969869.webp?t=1758136410,"KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - INVERSOR GOODWE GW3300 (XS-30) MONOFASICO 220V (1 MPPT) c/ AFCI - 4,56 kWp - Cerâmico - CD ESPÍRITO SANTO","R$6.192,78","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO",Quantidade: 8,INVERSOR GOODWE GW3300 (XS-30) MONOFASICO 220V (1 MPPT) c/ AFCI,Quantidade: 1,https://app.fotus.com.br/#collapse54,8,1,1,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | CCM | 2.40M,8,KIT TELHADO CERAMICO | CCM | 4 MÓDULOS (4.8M),2,CONECTOR | FEMEA/MACHO | TIPO MC4,2,,
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/e83412b5-0e0a-4bab-b749-8eb8e4ba1bf4.webp?t=1758136414,"KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - INVERSOR GOODWE GW3300 (XS-30) MONOFASICO 220V (1 MPPT) c/ AFCI - 4,56 kWp - Fibrocimento - CD ESPÍRITO SANTO","R$6.216,12","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO",Quantidade: 8,INVERSOR GOODWE GW3300 (XS-30) MONOFASICO 220V (1 MPPT) c/ AFCI,Quantidade: 1,https://app.fotus.com.br/#collapse55,8,1,1,KIT TELHADO FIBROCIMENTO | SOLAR GROUP | FIXAÇÃO LATERAL | 4 MÓDULOS (4.8M),2,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | SOLAR GROUP | 2.4M | FIXAÇÃO LATERAL,8,CONECTOR | FEMEA/MACHO | TIPO MC4,2,,
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/4833119c-b91f-47b6-af31-5c98ccb7e155.webp?t=1758219631,"KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - MICROINVERSOR DEYE 2.25KW - 4,56 kWp - Cerâmico - CD ESPÍRITO SANTO","R$6.246,64","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO",Quantidade: 8,MICROINVERSOR DEYE 2.25KW (SUN-M225G4-EU-Q0-I) MONOFÁSICO 220V (4 MLPE),Quantidade: 2,https://app.fotus.com.br/#collapse56,8,2,1,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | CCM | 2.40M,8,KIT TELHADO CERAMICO | CCM | 4 MÓDULOS (4.8M),2,KIT FIXAÇÃO P/ MICROINVERSOR | CCM,2,CONECTOR | FEMEA/MACHO | TIPO MC4,16
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/b2405cbf-e6c6-4bb2-a965-8dafb86a52a8.webp?t=1752516954,"KP02 - TRINA | TIER 1 | 710W N-TYPE BIFACIAL - MICROINVERSOR TSUNESS 3KW - 4,26 kWp - Mini Trilho - CD SUDESTE | PRONTA ENTREGA","R$6.257,18","TRINA | TIER 1 | 710W N-TYPE BIFACIAL (22,90% EF.)",Quantidade: 6,MICROINVERSOR TSUNESS 3KW (TSOL-MX3000D) MONOFÁSICO 220V (3 MLPE),Quantidade: 1,https://app.fotus.com.br/#collapse57,6,1,1,KIT FIXAÇÃO P/ MICROINVERSOR | CCM,2,KIT TELHADO MINITRILHO ALTO 10cm | CCM | 4 MÓDULOS,2,CONECTOR | FEMEA/MACHO | TIPO MC4,12,,
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/168b07d1-c8e6-42cb-825f-a426378f83f1.webp?t=1758217880,"KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - MICROINVERSOR TSUNESS2250W - 4,56 kWp - Mini Trilho - CD ESPÍRITO SANTO","R$6.280,03","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO",Quantidade: 8,MICROINVERSOR TSUNESS 2.25KW (TSOL-MX2250) MONOFÁSICO 220V (4 MLPE),Quantidade: 2,https://app.fotus.com.br/#collapse58,8,2,1,KIT FIXAÇÃO P/ MICROINVERSOR | CCM,2,KIT TELHADO MINITRILHO ALTO 10cm | CCM | 4 MÓDULOS,2,CONECTOR | FEMEA/MACHO | TIPO MC4,16,,
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/8c286de1-54f9-4f79-904f-dc342af549ff.webp?t=1753186026,"KP03 - TRINA | TIER 1 | 710W N-TYPE BIFACIAL - MICROINVERSOR DEYE 2.25KW - 4,26 kWp - Mini Trilho - CD SUDESTE | PRONTA ENTREGA","R$6.328,28","TRINA | TIER 1 | 710W N-TYPE BIFACIAL (22,90% EF.)",Quantidade: 6,MICROINVERSOR DEYE 2.25KW (SUN-M225G4-EU-Q0-I) MONOFÁSICO 220V (4 MLPE),Quantidade: 2,https://app.fotus.com.br/#collapse59,6,2,1,KIT FIXAÇÃO P/ MICROINVERSOR | CCM,2,KIT TELHADO MINITRILHO ALTO 10cm | CCM | 4 MÓDULOS,2,CONECTOR | FEMEA/MACHO | TIPO MC4,12,,
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/09d81933-8432-4fcc-8704-ab2fb1bbac89.webp?t=1758219633,"KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - MICROINVERSOR DEYE 2.25KW - 4,56 kWp - Fibrocimento - CD ESPÍRITO SANTO","R$6.279,04","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO",Quantidade: 8,MICROINVERSOR DEYE 2.25KW (SUN-M225G4-EU-Q0-I) MONOFÁSICO 220V (4 MLPE),Quantidade: 2,https://app.fotus.com.br/#collapse60,8,2,1,KIT FIXAÇÃO P/ MICROINVERSOR | PERFIL ALUMÍNIO/SOLAR GROUP/PRATYC,2,KIT TELHADO FIBROCIMENTO | SOLAR GROUP | FIXAÇÃO LATERAL | 4 MÓDULOS (4.8M),2,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | SOLAR GROUP | 2.4M | FIXAÇÃO LATERAL,8,CONECTOR | FEMEA/MACHO | TIPO MC4,16
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/b39777c2-718a-4d93-bda3-c66b5c763b8a.webp?t=1759521768,"KP04 - ASTRONERGY | TIER 1 | 600W N-TYPE BIFACIAL (22,2% EF.) - MICROINVERSOR DEYE 2.25KW - 4,80 kWp - Mini Trilho - CD ESPÍRITO SANTO","R$6.367,64","ASTRONERGY | TIER 1 | 600W N-TYPE BIFACIAL (22,2% EF.)",Quantidade: 8,MICROINVERSOR DEYE 2.25KW (SUN-M225G4-EU-Q0-I) MONOFÁSICO 220V (4 MLPE),Quantidade: 2,https://app.fotus.com.br/#collapse61,8,2,1,KIT FIXAÇÃO P/ MICROINVERSOR | CCM,2,KIT TELHADO MINITRILHO ALTO 10cm | CCM | 4 MÓDULOS,2,CONECTOR | FEMEA/MACHO | TIPO MC4,16,,
